id,mahalle,fiyat,brut,net,kat,bina_kat,banyo_sayi,isitma,oda_sayisi,site_ici,tarih,bina_yasi,balkon,asansor,cephe_K,cephe_B,cephe_D,cephe_G,deniz_man,nizam,longitude,latitude
294,hurriyet,350000,110,95,1,4,2,0,1,0,2021/08/10,0,0,0,0,0,1,0,1,0,34.600,36.790
315,hurriyet,300000,175,160,3,4,1,0,2,1,2021/08/12,9,0,1,1,0,0,1,1,0,34.599,36.790
295,hurriyet,349000,120,90,4,4,1,1,1,0,2021/09/02,5,0,0,1,0,0,0,1,0,34.599,36.789
283,hurriyet,385000,165,150,1,4,1,0,3,1,2021/07/11,5,0,1,0,1,0,0,1,0,34.599,36.789
320,hurriyet,820000,220,200,10,11,1,1,2,0,2022/08/31,7,0,0,0,1,0,0,0,1,34.599,36.791
319,hurriyet,830000,230,180,6,12,1,1,3,0,2021/08/26,8,0,0,1,0,0,0,1,0,34.599,36.792
296,hurriyet,645000,230,180,4,12,1,1,3,0,2021/08/29,8,0,0,1,0,0,1,1,0,34.599,36.792
297,hurriyet,450000,135,110,2,3,1,0,1,1,2021/08/23,0,0,0,0,0,0,1,1,0,34.598,36.792
298,hurriyet,565000,170,150,6,15,1,1,2,0,2021/08/06,8,0,0,0,0,1,0,1,0,34.600,36.791
299,hurriyet,330000,165,140,3,3,1,1,2,1,2021/08/14,10,0,1,1,0,0,0,1,0,34.597,36.791
300,hurriyet,600000,200,150,4,4,2,1,3,1,2021/08/05,7,0,1,1,0,0,0,1,0,34.596,36.792
301,hurriyet,245000,165,140,3,4,1,0,2,1,2021/08/20,9,0,1,1,1,1,0,1,0,34.596,36.792
302,hurriyet,850000,220,165,9,10,1,1,2,0,2021/08/30,8,0,0,0,0,0,1,1,0,34.598,36.791
303,hurriyet,320000,125,110,2,4,1,1,1,1,2021/09/01,5,0,1,1,0,0,1,1,0,34.598,36.793
304,hurriyet,410000,110,85,2,4,1,1,1,1,2021/08/31,0,0,0,1,0,0,0,1,0,34.599,36.794
305,hurriyet,739000,175,150,4,13,2,1,2,0,2021/08/07,9,0,0,0,0,0,1,1,0,34.599,36.794
306,hurriyet,750000,220,160,1,8,2,1,2,0,2021/08/28,7,0,0,0,1,0,0,1,0,34.600,36.794
307,hurriyet,289000,140,130,0,3,1,1,1,1,2021/08/04,8,0,0,1,1,0,0,1,0,34.601,36.794
308,hurriyet,425000,120,90,2,4,1,1,1,1,2021/08/14,0,0,0,0,0,0,1,1,0,34.602,36.794
309,hurriyet,445000,175,140,1,6,1,1,2,0,2021/08/15,7,0,0,0,0,1,0,1,0,34.601,36.793
310,hurriyet,640000,200,155,6,7,2,1,2,0,2021/08/09,5,0,0,0,0,0,1,0,0,34.599,36.795
311,hurriyet,385000,160,145,3,4,1,1,2,1,2021/08/09,9,0,1,0,0,0,1,1,0,34.601,36.793
312,hurriyet,750000,240,210,4,12,1,0,3,1,2021/08/30,7,0,0,0,1,0,0,1,0,34.601,36.795
313,hurriyet,445000,180,140,1,8,1,0,2,1,2021/08/17,9,0,0,0,0,1,0,1,0,34.595,36.794
314,hurriyet,269000,65,55,1,3,1,1,0,1,2021/08/14,0,0,0,1,0,0,1,1,0,34.596,36.795
316,hurriyet,330000,150,130,10,10,1,1,1,0,2021/09/02,8,0,0,1,0,1,0,1,0,34.597,36.794
317,hurriyet,780000,240,220,1,12,2,1,3,0,2021/08/09,7,0,0,0,1,0,0,1,0,34.596,36.797
318,hurriyet,410000,95,85,2,3,1,1,1,1,2021/08/27,0,0,0,0,0,1,0,1,0,34.600,36.792
321,pirireis,312000,150,135,4,4,1,0,2,1,2021/08/07,10,0,0,0,0,0,1,1,0,34.612,36.787
322,pirireis,295000,135,120,2,5,1,0,2,1,2021/08/27,11,0,0,0,0,0,1,1,0,34.613,36.787
323,pirireis,250000,145,130,1,4,1,0,2,1,2021/09/01,11,0,1,0,1,0,1,1,0,34.612,36.787
324,pirireis,300000,220,200,1,6,1,0,2,1,2021/08/19,10,0,0,0,1,0,0,1,0,34.612,36.787
325,pirireis,375000,160,145,2,4,1,1,2,1,2021/08/26,11,0,1,1,0,1,0,1,0,34.614,36.786
326,pirireis,220000,65,50,1,5,1,1,0,1,2021/08/21,1,0,0,0,0,1,1,1,0,34.615,36.786
327,pirireis,475000,170,140,7,7,2,1,2,1,2021/08/06,8,0,0,0,0,1,0,0,0,34.615,36.787
328,pirireis,166000,130,110,1,4,1,0,1,1,2021/08/13,8,0,1,0,0,1,0,1,0,34.613,36.786
329,pirireis,233000,150,130,2,4,1,0,2,1,2021/08/25,9,0,1,0,0,0,1,1,0,34.611,36.786
353,pirireis,236000,160,150,5,5,1,0,2,1,2021/08/21,8,0,0,0,1,0,1,1,0,34.610,36.786
352,pirireis,250000,55,40,2,4,1,0,0,1,2021/08/28,0,0,0,0,1,1,1,1,0,34.611,36.785
330,pirireis,250000,120,110,3,4,1,0,1,0,2021/08/16,9,0,0,0,1,1,0,1,0,34.612,36.785
331,pirireis,230000,130,100,1,4,1,0,2,1,2021/07/28,11,0,1,0,0,1,0,1,0,34.613,36.784
332,pirireis,480000,110,95,5,5,2,1,1,1,2021/08/30,0,0,1,1,1,0,0,1,0,34.612,36.784
333,pirireis,360000,200,199,2,4,1,0,3,1,2021/08/30,9,0,1,0,0,1,0,1,0,34.610,36.787
334,pirireis,318000,150,140,5,5,1,1,2,1,2021/08/14,8,0,0,0,0,0,1,1,0,34.610,36.787
335,pirireis,240000,160,130,2,4,1,0,2,1,2021/08/16,9,0,1,0,0,0,1,1,0,34.609,36.787
336,pirireis,295000,180,150,1,6,1,1,2,1,2021/08/07,7,0,0,0,0,1,1,1,0,34.610,36.787
337,pirireis,360000,200,180,2,4,1,0,3,1,2021/08/29,10,0,0,1,0,0,0,1,0,34.609,36.787
338,pirireis,210000,140,130,3,6,1,1,2,1,2021/08/06,9,0,0,1,1,1,0,1,0,34.610,36.788
339,pirireis,400000,160,150,4,9,1,0,2,0,2021/08/12,9,0,0,0,0,0,1,1,0,34.610,36.788
340,pirireis,340000,210,160,1,8,2,0,2,1,2021/09/02,11,0,0,1,0,1,0,1,0,34.611,36.788
341,pirireis,390000,140,135,8,9,1,0,2,1,2021/05/21,8,0,0,1,0,0,0,1,0,34.613,36.788
343,pirireis,510000,130,129,5,5,2,0,1,1,2021/08/10,0,0,0,1,1,0,0,1,0,34.615,36.786
342,pirireis,480000,135,120,1,6,1,1,1,1,2021/08/06,7,0,1,1,1,0,0,1,0,34.616,36.786
344,pirireis,240000,190,175,5,9,1,0,2,1,2021/08/07,9,0,0,1,1,0,0,1,0,34.615,36.785
345,pirireis,378000,220,219,5,7,1,0,2,1,2021/08/11,7,0,0,0,0,0,1,1,0,34.614,36.785
346,pirireis,350000,155,120,3,4,1,1,2,1,2021/08/11,9,0,1,1,1,0,0,1,0,34.613,36.785
347,pirireis,349000,125,105,1,4,2,1,1,1,2021/09/02,0,0,0,0,0,1,0,1,0,34.614,36.786
348,pirireis,1000000,210,185,7,7,1,1,3,1,2021/09/01,11,0,0,0,0,1,0,0,0,34.615,36.784
349,pirireis,1600000,250,200,7,7,1,1,3,1,2021/08/13,11,0,0,1,0,0,0,0,0,34.615,36.784
350,pirireis,890000,200,180,6,6,1,1,2,1,2021/08/21,9,0,0,0,0,1,0,0,0,34.615,36.784
351,pirireis,510000,100,90,5,5,2,1,1,1,2021/08/05,0,0,0,1,1,0,0,1,0,34.613,36.785
354,ciftlikkoy,295000,65,50,3,14,1,1,0,0,2021/08/21,0,0,0,1,0,1,0,1,0,34.551,36.768
355,ciftlikkoy,275000,70,65,2,5,1,0,0,1,2021/08/29,2,0,0,0,0,1,1,1,0,34.551,36.768
356,ciftlikkoy,365000,100,85,4,12,2,0,1,1,2021/08/27,6,0,0,1,0,1,0,1,0,34.550,36.768
357,,284000,75,50,6,7,1,2,0,0,2021/08/10,3,0,0,1,1,0,0,1,0,34.550,36.768
358,ciftlikkoy,385000,120,100,4,8,2,1,1,1,2021/08/22,3,0,0,1,0,1,0,1,0,34.548,36.768
359,ciftlikkoy,525000,160,130,8,12,1,1,2,0,2021/09/01,3,0,0,1,0,1,0,1,0,34.548,36.768
360,ciftlikkoy,302000,70,60,13,15,1,2,0,0,2021/08/10,3,0,0,0,1,0,1,1,0,34.548,36.768
361,ciftlikkoy,263000,70,55,7,7,1,0,0,0,2021/08/27,2,0,0,0,1,1,1,1,0,34.547,36.767
362,ciftlikkoy,450000,165,135,5,10,1,1,2,0,2021/08/27,8,0,0,0,1,0,0,1,0,34.547,36.768
363,ciftlikkoy,799000,210,145,12,21,2,1,2,0,2021/08/29,4,0,0,0,1,0,0,0,0,34.545,36.767
364,ciftlikkoy,330000,180,135,10,10,1,0,2,0,2021/08/17,8,0,0,0,0,1,0,1,0,34.545,36.767
365,ciftlikkoy,445000,120,100,2,15,1,2,1,1,2021/09/03,4,0,0,0,0,1,0,1,0,34.544,36.767
366,ciftlikkoy,590000,155,124,6,8,2,1,1,0,2021/08/30,0,0,0,0,0,1,0,1,0,34.544,36.767
367,ciftlikkoy,275000,80,70,4,7,1,0,1,0,2021/08/10,0,0,0,1,1,0,0,1,0,34.545,36.768
368,ciftlikkoy,435000,130,120,3,6,1,1,1,1,2021/08/21,6,0,0,0,0,1,0,1,0,34.545,36.768
369,ciftlikkoy,270000,65,55,2,9,1,0,0,0,2021/08/30,4,0,0,0,1,0,1,1,0,34.545,36.769
370,ciftlikkoy,375000,185,135,4,10,1,0,2,1,2021/08/28,8,0,0,0,1,0,0,1,0,34.550,36.769
371,ciftlikkoy,640000,165,145,5,6,2,1,2,1,2021/08/31,6,0,0,1,0,0,0,1,0,34.549,36.769
372,ciftlikkoy,525000,160,130,8,12,1,1,2,0,2021/09/01,3,0,0,1,0,1,0,1,0,34.549,36.768
373,ciftlikkoy,302000,70,60,13,15,1,2,0,0,2021/08/10,3,0,0,0,1,0,1,1,0,34.548,36.768
374,ciftlikkoy,390000,100,80,6,8,1,1,1,0,2021/08/31,4,0,0,0,0,1,1,1,0,34.550,36.769
375,ciftlikkoy,370000,140,130,4,10,1,0,2,0,2021/09/04,7,0,0,0,1,0,0,1,0,34.549,36.769
376,ciftlikkoy,670000,185,145,11,12,2,1,2,0,2021/08/20,6,0,0,0,1,0,0,1,0,34.549,36.769
377,ciftlikkoy,405000,130,110,4,6,1,1,1,1,2021/08/29,6,0,0,0,1,0,1,1,1,34.549,36.769
378,ciftlikkoy,360000,145,125,4,10,1,0,2,1,2021/08/21,9,0,0,0,1,0,0,1,0,34.550,36.770
379,ciftlikkoy,392000,120,90,4,6,1,0,1,0,2021/08/18,4,0,0,0,0,1,0,1,0,34.550,36.770
380,ciftlikkoy,330000,90,80,2,6,1,0,1,0,2021/08/31,0,0,0,1,0,1,0,1,0,34.549,36.770
381,ciftlikkoy,465000,120,100,4,9,12,1,1,0,2021/08/29,4,0,0,1,1,0,0,1,0,34.549,36.770
382,ciftlikkoy,545000,145,130,1,10,2,1,2,0,2021/08/21,6,0,0,0,1,0,0,1,0,34.550,36.771
383,ciftlikkoy,420000,125,110,4,10,2,1,1,0,2021/10/06,6,0,0,0,0,1,0,1,0,34.548,36.770
384,ciftlikkoy,495000,110,90,4,16,1,1,1,0,2021/08/13,1,0,0,0,1,0,0,1,0,34.548,36.769
385,ciftlikkoy,330000,70,65,6,13,1,1,0,0,2021/08/11,4,0,0,1,1,0,0,1,0,34.547,36.769
386,ciftlikkoy,420000,120,95,3,6,1,1,1,0,2021/09/07,6,0,0,0,0,1,0,1,0,34.547,36.769
387,ciftlikkoy,300000,100,90,4,6,1,1,1,1,2021/08/30,0,0,0,0,0,0,0,1,0,34.547,36.770
388,ciftlikkoy,423000,170,140,2,9,1,1,2,1,2021/08/27,7,0,0,0,1,0,0,1,0,34.547,36.770
389,ciftlikkoy,262000,60,45,5,12,1,0,0,0,2021/09/02,4,0,0,0,1,0,1,1,0,34.547,36.770
390,ciftlikkoy,480000,120,85,7,14,1,0,1,0,2021/08/23,0,0,0,1,0,1,0,1,0,34.544,36.768
391,ciftlikkoy,265000,70,60,1,5,1,0,0,1,2021/08/27,4,0,0,0,0,1,0,1,0,34.544,36.769
392,ciftlikkoy,390000,130,95,11,11,1,0,1,0,2021/08/28,7,0,0,1,0,0,0,1,0,34.544,36.769
393,ciftlikkoy,320000,95,85,4,6,1,1,0,1,2021/09/08,4,0,0,0,1,0,1,1,0,34.545,36.769
394,ciftlikkoy,475000,90,88,12,18,1,1,1,0,2021/08/26,1,0,0,0,0,0,0,0,0,34.545,36.769
395,ciftlikkoy,585000,170,160,10,10,2,1,2,0,2021/08/17,6,0,0,0,0,1,0,1,0,34.543,36.770
396,ciftlikkoy,285000,80,75,3,7,1,0,0,0,2021/08/11,4,0,0,0,1,0,1,1,0,34.544,36.770
397,ciftlikkoy,465000,75,65,4,5,1,0,1,1,2021/08/31,0,0,0,1,0,0,1,1,0,34.545,36.770
398,ciftlikkoy,445000,160,130,9,10,1,0,2,1,2021/08/25,8,0,0,0,1,0,0,1,0,34.545,36.770
399,ciftlikkoy,360000,160,130,4,11,1,0,2,1,2021/08/31,8,0,0,0,0,0,1,1,0,34.546,36.770
400,ciftlikkoy,595000,160,140,1,6,2,1,2,1,2021/08/20,6,0,0,0,0,1,0,1,0,34.546,36.770
401,ciftlikkoy,1060000,220,170,5,8,2,1,3,0,2021/08/23,6,0,0,0,0,0,0,1,0,34.547,36.771
402,ciftlikkoy,235000,70,50,3,10,1,2,0,0,2021/08/16,6,0,0,1,0,1,0,1,0,34.543,36.770
403,ciftlikkoy,265000,70,60,5,5,1,0,0,1,2021/08/30,3,0,0,0,0,1,0,1,0,34.543,36.771
404,ciftlikkoy,495000,120,95,13,13,1,2,1,1,2021/09/02,6,0,0,1,1,0,0,0,0,34.544,36.771
405,ciftlikkoy,320000,190,145,1,11,1,1,2,0,2021/08/23,8,0,0,0,0,0,0,1,0,34.544,36.771
406,ciftlikkoy,490000,150,110,12,12,1,1,1,1,2021/08/16,4,0,0,1,1,0,0,1,0,34.544,36.770
407,ciftlikkoy,425000,190,145,4,11,1,1,2,0,2021/08/23,8,0,0,0,0,0,0,1,0,34.546,36.771
408,ciftlikkoy,365000,110,90,3,5,1,0,1,1,2021/08/13,6,0,0,0,1,0,0,1,0,34.546,36.772
409,ciftlikkoy,410000,170,160,11,11,1,0,2,1,2021/08/13,8,0,0,0,0,1,0,1,0,34.547,36.772
410,ciftlikkoy,510000,120,90,15,18,1,1,1,0,2021/08/23,0,0,0,0,1,1,0,1,0,34.548,36.771
411,ciftlikkoy,538000,170,140,1,6,2,1,2,0,2021/08/31,6,0,0,0,1,0,0,1,0,34.549,36.771
412,ciftlikkoy,320000,110,90,1,5,1,0,1,0,2021/08/17,6,0,0,0,0,1,0,1,0,34.548,36.772
413,ciftlikkoy,434000,100,90,11,20,1,2,0,0,2021/08/10,6,0,0,1,1,0,0,1,0,34.548,36.772
414,ciftlikkoy,215000,55,40,2,6,1,0,0,1,2021/08/21,3,0,0,0,1,0,1,1,0,34.548,36.772
415,ciftlikkoy,270000,80,70,1,5,1,0,0,1,2021/08/11,4,0,0,1,1,0,0,1,0,34.543,36.771
416,ciftlikkoy,440000,110,100,2,10,1,1,1,1,2021/08/21,6,0,0,0,0,0,0,1,0,34.544,36.771
417,ciftlikkoy,383000,100,90,1,15,1,1,1,0,2021/08/10,0,0,0,0,0,0,0,1,0,34.545,36.771
418,ciftlikkoy,320000,110,100,0,10,1,1,1,0,2021/08/16,6,0,0,0,0,1,0,1,0,34.544,36.771
419,ciftlikkoy,240000,60,50,4,6,1,1,0,1,2021/09/02,0,0,0,1,0,1,0,1,0,34.542,36.771
420,ciftlikkoy,230000,70,60,3,9,1,0,0,0,2021/09/04,0,0,0,1,1,0,0,1,0,34.542,36.771
421,ciftlikkoy,235000,60,50,3,6,1,0,0,1,2021/09/08,0,0,0,1,0,1,1,1,0,34.542,36.771
422,ciftlikkoy,295000,110,80,1,6,1,0,1,1,2021/09/08,0,0,0,1,0,1,0,1,0,34.542,36.772
423,ciftlikkoy,315000,75,58,9,14,1,2,0,0,2021/08/26,0,0,0,0,1,1,0,1,0,34.544,36.772
424,ciftlikkoy,250000,55,50,8,12,1,0,0,0,2021/09/08,4,0,0,1,1,0,0,1,0,34.545,36.772
425,ciftlikkoy,830000,185,140,2,12,2,2,1,0,2021/08/21,4,0,0,1,0,0,0,1,0,34.544,36.772
426,ciftlikkoy,425000,77,55,3,13,1,2,0,0,2021/08/19,6,0,0,0,0,1,1,1,0,34.541,36.771
427,ciftlikkoy,460000,180,140,7,9,1,1,2,1,2021/08/26,7,0,0,0,0,1,0,1,0,34.546,36.772
428,ciftlikkoy,415000,120,90,3,18,1,1,1,0,2021/08/31,0,0,0,0,1,1,0,1,0,34.544,36.772
429,fuat morel,730000,125,115,7,8,1,1,1,0,2021/08/27,4,0,0,0,1,0,0,1,0,34.586,36.810
430,ciftlikkoy,275000,70,55,4,7,1,2,0,0,2022/09/01,4,0,0,1,1,0,0,1,0,34.543,36.772
431,ciftlikkoy,234000,70,50,3,10,1,2,0,1,2021/08/24,6,0,0,1,0,1,0,1,0,34.541,36.773
432,ciftlikkoy,395000,165,145,6,11,1,0,2,1,2021/08/14,7,0,0,0,0,0,0,1,0,34.545,36.772
433,ciftlikkoy,400000,110,95,4,5,1,0,1,0,2021/08/16,6,0,0,0,1,0,0,1,0,34.547,36.773
434,ciftlikkoy,263000,68,65,12,14,1,0,0,1,2021/08/23,1,0,0,1,1,0,0,1,0,34.541,36.772
435,ciftlikkoy,270000,60,50,3,14,1,0,0,1,2021/08/26,0,0,0,1,1,0,0,1,0,34.542,36.772
436,ciftlikkoy,290000,60,55,12,14,1,0,0,1,2021/09/06,0,0,0,1,1,1,0,1,0,34.543,36.772
437,ciftlikkoy,375000,110,85,8,8,1,1,1,1,2021/08/31,6,0,0,0,1,0,0,1,0,34.544,36.772
438,ciftlikkoy,355000,95,65,3,10,1,0,0,0,2021/08/10,1,0,0,1,0,1,1,1,0,34.545,36.773
439,ciftlikkoy,165000,60,52,2,2,1,0,0,1,2021/08/15,6,0,0,0,1,1,0,1,1,34.546,36.773
440,ciftlikkoy,274000,100,80,1,4,1,0,0,1,2021/08/28,4,1,0,0,1,1,1,1,0,34.547,36.774
441,ciftlikkoy,500000,100,90,3,13,1,2,1,0,2021/09/07,0,0,0,0,0,0,0,1,0,34.543,36.774
442,ciftlikkoy,380000,180,150,7,8,1,0,2,0,2021/09/08,9,0,0,0,1,0,0,1,0,34.543,36.773
443,ciftlikkoy,385000,100,85,1,18,1,2,1,0,2021/09/05,0,0,0,0,1,0,1,1,0,34.543,36.773
444,ciftlikkoy,385000,75,55,5,14,1,2,1,0,2021/08/25,0,0,0,1,1,1,0,1,0,34.543,36.774
445,ciftlikkoy,480000,120,85,5,13,2,0,1,0,2021/08/20,0,0,0,1,0,1,0,1,0,34.543,36.773
446,ciftlikkoy,550000,110,90,18,18,1,1,1,1,2021/08/06,1,0,0,1,1,1,0,0,0,34.542,36.774
447,ciftlikkoy,580000,190,145,7,10,2,1,2,0,2021/08/13,6,0,0,0,0,1,0,1,0,34.543,36.774
448,ciftlikkoy,320000,85,70,5,8,2,1,1,1,2021/09/05,0,0,0,1,1,0,0,1,0,34.542,36.773
449,ciftlikkoy,348000,60,55,14,14,1,0,0,0,2021/08/27,4,0,0,1,1,1,0,1,0,34.542,36.774
450,ciftlikkoy,525000,185,135,5,7,1,0,2,0,2021/08/12,6,0,0,0,1,0,0,1,0,34.542,36.774
451,ciftlikkoy,250000,60,50,5,10,1,0,0,0,2021/08/12,3,0,0,1,1,1,0,1,0,34.542,36.773
452,ciftlikkoy,415000,115,90,2,18,1,2,1,0,2021/09/02,1,0,0,1,1,0,0,1,0,34.540,36.773
453,ciftlikkoy,360000,120,110,1,2,1,0,1,1,2021/09/06,1,0,1,0,0,1,0,1,0,34.542,36.775
454,ciftlikkoy,299000,55,50,3,7,1,0,0,1,2021/08/22,6,0,0,1,1,1,0,1,0,34.541,36.774
455,ciftlikkoy,330000,60,50,4,13,1,0,0,0,2021/08/20,2,0,0,1,1,0,0,1,0,34.543,36.775
456,ciftlikkoy,430000,105,95,7,12,1,1,1,0,2021/09/02,6,0,0,0,1,0,0,1,0,34.544,36.774
457,ciftlikkoy,960000,220,160,10,15,2,1,3,1,2021/08/14,6,0,0,0,1,0,0,1,0,34.544,36.774
458,ciftlikkoy,297000,70,65,7,7,1,2,0,1,2021/08/16,4,0,0,1,1,1,0,1,0,34.545,36.774
459,ciftlikkoy,270000,70,65,4,7,1,2,0,0,2021/09/03,4,0,0,1,0,1,1,1,0,34.545,36.774
460,ciftlikkoy,269500,100,80,1,4,1,0,0,1,2021/08/17,4,0,0,1,1,1,0,1,0,34.546,36.774
461,ciftlikkoy,1050000,220,170,5,8,2,1,3,0,2021/08/25,6,0,0,0,0,0,0,1,0,34.544,36.775
462,ciftlikkoy,430000,100,90,10,11,1,0,1,0,2021/09/02,6,0,0,1,0,1,0,1,0,34.541,36.774
463,ciftlikkoy,169000,85,55,0,3,1,0,0,1,2021/09/02,4,0,0,1,1,1,0,1,0,34.541,36.774
464,ciftlikkoy,550000,180,160,6,10,2,2,2,0,2021/08/12,6,0,0,0,1,0,0,1,0,34.540,36.775
465,ciftlikkoy,316000,110,70,4,8,1,1,0,0,2021/08/14,4,0,0,1,0,0,0,1,0,34.541,36.775
466,ciftlikkoy,410000,105,90,6,8,1,1,1,0,2021/08/26,6,0,0,1,1,0,0,1,0,34.542,36.775
467,ciftlikkoy,256000,65,60,8,14,1,1,0,0,2021/08/25,3,0,0,1,1,1,0,1,0,34.543,36.775
468,ciftlikkoy,625000,140,120,5,20,2,2,2,0,2021/08/29,2,0,0,0,0,1,0,1,0,34.539,36.773
469,ciftlikkoy,235000,60,50,4,11,1,2,0,0,2021/08/28,6,0,0,1,1,0,0,1,0,34.545,36.775
470,ciftlikkoy,995000,220,200,6,15,2,2,3,0,2021/09/03,3,0,0,0,1,0,0,1,0,34.545,36.776
471,ciftlikkoy,375000,120,100,10,10,1,1,1,0,2021/08/31,6,0,0,0,1,0,1,1,0,34.546,36.775
472,ciftlikkoy,415000,140,125,2,8,10,1,2,0,2021/08/18,8,0,0,0,1,0,0,1,0,34.547,36.776
473,ciftlikkoy,188000,65,58,1,2,1,0,0,1,2021/08/31,4,0,1,1,1,0,0,1,0,34.541,36.776
474,ciftlikkoy,250000,55,50,2,3,1,0,0,1,2021/08/29,4,0,0,1,1,0,1,0,1,34.542,36.776
475,ciftlikkoy,195000,60,55,2,3,1,0,0,1,2021/08/18,0,0,1,0,0,1,1,1,0,34.540,36.776
476,ciftlikkoy,290000,70,60,10,10,1,0,0,1,2021/08/16,4,0,0,0,0,1,1,1,0,34.539,36.776
477,ciftlikkoy,240000,60,55,2,2,1,0,0,1,2021/08/31,4,0,1,0,0,1,1,1,0,34.540,36.777
478,ciftlikkoy,178000,60,50,2,2,1,0,0,1,2021/08/17,3,0,0,1,1,1,0,1,0,34.539,36.778
479,ciftlikkoy,135000,60,48,0,3,1,0,0,1,2021/08/14,6,1,1,1,1,1,0,1,0,34.539,36.777
480,ciftlikkoy,200000,65,55,2,3,1,0,0,1,2021/08/23,0,0,1,0,1,0,0,1,0,34.539,36.778
481,ciftlikkoy,149000,55,50,0,2,1,0,0,1,2021/08/31,4,1,1,0,0,1,1,1,0,34.539,36.779
482,ciftlikkoy,210000,100,80,1,4,1,0,1,1,2021/08/25,2,1,0,1,1,1,0,1,0,34.539,36.779
483,ciftlikkoy,305000,145,120,0,14,1,0,2,0,2021/08/12,8,1,0,1,0,0,0,1,0,34.544,36.768
484,ciftlikkoy,199000,45,40,2,2,1,0,0,0,2021/08/17,6,0,0,1,1,0,0,1,0,34.537,36.778
485,ciftlikkoy,210000,60,55,3,4,1,0,0,1,2021/09/02,0,0,0,1,1,0,0,1,0,34.537,36.781
486,ciftlikkoy,340000,120,110,3,6,1,0,1,0,2021/09/04,0,0,0,1,0,1,0,1,0,34.539,36.780
487,ciftlikkoy,640000,160,140,2,9,2,1,2,1,2021/09/06,6,0,0,0,0,1,0,1,0,34.542,36.781
488,ciftlikkoy,1150000,310,100,1,9,1,1,1,1,2021/09/04,1,0,0,1,1,0,0,1,0,34.542,36.782
489,ciftlikkoy,225000,65,55,1,3,1,0,0,1,2021/08/26,4,0,0,1,1,1,0,1,0,34.541,36.781
490,ciftlikkoy,380000,60,55,6,10,1,0,0,1,2021/08/24,3,0,0,1,0,1,1,1,0,34.541,36.781
491,ciftlikkoy,570000,150,115,1,14,1,0,2,0,2021/08/19,0,0,0,1,0,1,0,1,0,34.537,36.779
492,ciftlikkoy,325000,120,110,0,4,1,0,1,0,2021/09/01,6,1,0,1,1,0,0,1,0,34.537,36.780
493,ciftlikkoy,235000,70,50,3,6,1,0,0,1,2021/09/04,0,0,0,1,0,1,0,1,0,34.535,36.781
494,ciftlikkoy,350000,110,80,1,2,1,0,1,1,2021/08/24,3,0,0,0,1,0,0,1,0,34.535,36.780
495,ciftlikkoy,320000,100,90,2,2,1,0,1,1,2021/09/08,4,0,0,0,1,0,1,1,0,34.536,36.779
496,ciftlikkoy,549000,130,125,5,7,2,1,1,0,2021/08/18,0,0,0,0,0,0,1,1,0,34.543,36.780
497,ciftlikkoy,520000,125,95,3,8,2,2,1,1,2021/08/16,0,0,0,1,1,0,0,1,0,34.544,36.780
498,ciftlikkoy,650000,110,87,4,13,1,1,1,0,2021/08/13,0,0,0,1,1,0,0,1,0,34.544,36.779
499,ciftlikkoy,515000,110,100,3,12,2,1,1,0,2021/08/26,0,0,0,1,0,1,0,1,0,34.546,36.780
500,ciftlikkoy,650000,120,110,9,12,1,2,1,0,2021/09/01,0,0,0,0,0,0,0,1,0,34.547,36.778
700,Batikent,850000,150,135,10,12,2,1,2,1,2021/09/07,0,0,0,0,0,0,0,1,0,34.568,36.783
701,Batikent,1175000,207,175,1,14,2,2,3,0,2021/09/06,4,0,0,0,1,0,0,1,0,34.565,36.782
702,Batikent,1250000,207,177,6,14,2,2,3,0,2021/08/26,4,0,0,0,0,1,0,1,0,34.566,36.783
703,Batikent,765000,170,150,7,12,2,2,2,0,2021/09/10,7,0,0,0,0,0,1,1,0,34.563,36.782
704,Batikent,750000,210,149,1,9,2,1,3,0,2021/09/10,0,0,0,0,0,0,0,1,0,34.564,36.782
705,Batikent,450000,130,120,1,9,2,1,2,0,2021/08/26,2,0,0,0,0,1,0,1,0,34.563,36.781
706,Batikent,990000,210,150,6,13,2,2,2,0,2021/08/28,6,0,0,0,0,1,0,1,0,34.564,36.782
707,Batikent,499000,125,100,8,9,1,2,1,1,2021/08/18,0,0,0,1,1,0,0,1,0,34.563,36.781
708,Batikent,545000,200,165,3,15,1,0,2,0,2021/09/10,7,0,0,0,1,0,0,1,0,34.561,36.780
709,Batikent,530000,200,170,1,15,1,1,2,0,2021/08/16,7,0,0,0,1,0,0,1,0,34.561,36.780
710,Batikent,345000,175,150,2,2,1,0,2,1,2021/08/13,8,0,1,0,0,0,1,1,1,34.561,36.780
711,Batikent,255000,185,184,1,1,1,0,1,1,2021/08/31,10,0,1,0,0,0,1,1,1,34.561,36.780
712,Batikent,370000,185,165,8,10,1,0,2,0,2021/08/27,8,0,0,0,1,0,0,1,0,34.566,36.783
713,Batikent,310000,150,125,13,13,1,1,2,1,2021/08/17,9,0,0,0,0,1,0,1,0,34.565,36.783
714,Batikent,520000,118,110,12,14,1,2,1,0,2021/09/05,6,0,0,0,0,1,0,1,0,34.563,36.782
715,Batikent,675000,170,140,4,11,2,1,2,0,2021/09/01,3,0,0,0,0,1,0,1,0,34.562,36.782
716,Batikent,650000,140,115,2,8,2,0,1,0,2021/08/14,0,0,0,0,1,0,0,1,0,34.562,36.782
